"resource","app","nodes","cores","task_id","metric_type","metric","value","units"
"stampede2-icx","hpcc",1,80,3855571,"statistic","Average STREAM 'Scale' Memory Bandwidth",3823.04256,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855571,"statistic","Average STREAM 'Triad' Memory Bandwidth",3858.23744,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855571,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",77444.40000000001,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855571,"statistic","High Performance LINPACK Floating-Point Performance",1706760,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855571,"statistic","High Performance LINPACK Run Time",4.77779,"Second"
"stampede2-icx","hpcc",1,80,3855571,"statistic","MPI Random Access",35.296,"MUpdate per Second"
"stampede2-icx","hpcc",1,80,3855571,"statistic","Network scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855571,"statistic","Network scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855571,"statistic","Parallel Matrix Transpose (PTRANS)",30886.2976,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855571,"statistic","Task working directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855571,"statistic","Task working directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855571,"statistic","Wall Clock Time",87,"Second"
"stampede2-icx","hpcc",1,80,3855571,"statistic","local scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855571,"statistic","local scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855569,"parameter","Input:DGEMM Problem Size",1486,NA
"stampede2-icx","hpcc",1,80,3855569,"parameter","Input:High Performance LINPACK Grid Cols",10,NA
"stampede2-icx","hpcc",1,80,3855569,"parameter","Input:High Performance LINPACK Grid Rows",8,NA
"stampede2-icx","hpcc",1,80,3855569,"parameter","Input:High Performance LINPACK Problem Size",23040,NA
"stampede2-icx","hpcc",1,80,3855569,"parameter","Input:MPI Ranks",80,NA
"stampede2-icx","hpcc",1,80,3855569,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"stampede2-icx","hpcc",1,80,3855569,"parameter","Input:OpenMP Threads",0,NA
"stampede2-icx","hpcc",1,80,3855569,"parameter","Input:PTRANS Problem Size",11520,NA
"stampede2-icx","hpcc",1,80,3855569,"parameter","Input:STREAM Array Size",2211840,"MWord"
"stampede2-icx","hpcc",1,80,3855569,"parameter","RunEnv:CPU Speed",2300,"MHz"
"stampede2-icx","hpcc",1,80,3855569,"parameter","job_id",10418099,NA
"stampede2-icx","hpcc",1,80,3855569,"statistic","App kernel executable exists",1,NA
"stampede2-icx","hpcc",1,80,3855569,"statistic","App kernel input exists",0,NA
"stampede2-icx","hpcc",1,80,3855569,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",47844.1,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","Average STREAM 'Add' Memory Bandwidth",3891.88608,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","Average STREAM 'Copy' Memory Bandwidth",3787.50976,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","Average STREAM 'Scale' Memory Bandwidth",3736.76032,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","Average STREAM 'Triad' Memory Bandwidth",3870.54592,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",76921.5,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","High Performance LINPACK Floating-Point Performance",1719500,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","High Performance LINPACK Run Time",4.74237,"Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","MPI Random Access",36.004,"MUpdate per Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","Network scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855569,"statistic","Network scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855569,"statistic","Parallel Matrix Transpose (PTRANS)",30863.4624,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","Task working directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855569,"statistic","Task working directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855569,"statistic","Wall Clock Time",85,"Second"
"stampede2-icx","hpcc",1,80,3855569,"statistic","local scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855569,"statistic","local scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855567,"parameter","Input:DGEMM Problem Size",1486,NA
"stampede2-icx","hpcc",1,80,3855567,"parameter","Input:High Performance LINPACK Grid Cols",10,NA
"stampede2-icx","hpcc",1,80,3855567,"parameter","Input:High Performance LINPACK Grid Rows",8,NA
"stampede2-icx","hpcc",1,80,3855567,"parameter","Input:High Performance LINPACK Problem Size",23040,NA
"stampede2-icx","hpcc",1,80,3855567,"parameter","Input:MPI Ranks",80,NA
"stampede2-icx","hpcc",1,80,3855567,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"stampede2-icx","hpcc",1,80,3855567,"parameter","Input:OpenMP Threads",0,NA
"stampede2-icx","hpcc",1,80,3855567,"parameter","Input:PTRANS Problem Size",11520,NA
"stampede2-icx","hpcc",1,80,3855567,"parameter","Input:STREAM Array Size",2211840,"MWord"
"stampede2-icx","hpcc",1,80,3855567,"parameter","RunEnv:CPU Speed",2300,"MHz"
"stampede2-icx","hpcc",1,80,3855567,"parameter","job_id",10418089,NA
"stampede2-icx","hpcc",1,80,3855567,"statistic","App kernel executable exists",1,NA
"stampede2-icx","hpcc",1,80,3855567,"statistic","App kernel input exists",0,NA
"stampede2-icx","hpcc",1,80,3855567,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",47665.6,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","Average STREAM 'Add' Memory Bandwidth",3868.64128,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","Average STREAM 'Copy' Memory Bandwidth",3760.80384,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","Average STREAM 'Scale' Memory Bandwidth",3799.81824,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","Average STREAM 'Triad' Memory Bandwidth",3860.06016,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",75499.4,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","High Performance LINPACK Floating-Point Performance",1721360,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","High Performance LINPACK Run Time",4.73726,"Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","MPI Random Access",35.6954,"MUpdate per Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","Network scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855567,"statistic","Network scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855567,"statistic","Parallel Matrix Transpose (PTRANS)",30882.7136,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","Task working directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855567,"statistic","Task working directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855567,"statistic","Wall Clock Time",86,"Second"
"stampede2-icx","hpcc",1,80,3855567,"statistic","local scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855567,"statistic","local scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855564,"parameter","Input:DGEMM Problem Size",1486,NA
"stampede2-icx","hpcc",1,80,3855564,"parameter","Input:High Performance LINPACK Grid Cols",10,NA
"stampede2-icx","hpcc",1,80,3855564,"parameter","Input:High Performance LINPACK Grid Rows",8,NA
"stampede2-icx","hpcc",1,80,3855564,"parameter","Input:High Performance LINPACK Problem Size",23040,NA
"stampede2-icx","hpcc",1,80,3855564,"parameter","Input:MPI Ranks",80,NA
"stampede2-icx","hpcc",1,80,3855564,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"stampede2-icx","hpcc",1,80,3855564,"parameter","Input:OpenMP Threads",0,NA
"stampede2-icx","hpcc",1,80,3855564,"parameter","Input:PTRANS Problem Size",11520,NA
"stampede2-icx","hpcc",1,80,3855564,"parameter","Input:STREAM Array Size",2211840,"MWord"
"stampede2-icx","hpcc",1,80,3855564,"parameter","RunEnv:CPU Speed",2300,"MHz"
"stampede2-icx","hpcc",1,80,3855564,"parameter","job_id",10418072,NA
"stampede2-icx","hpcc",1,80,3855564,"statistic","App kernel executable exists",1,NA
"stampede2-icx","hpcc",1,80,3855564,"statistic","App kernel input exists",0,NA
"stampede2-icx","hpcc",1,80,3855564,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",49042.299999999996,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","Average STREAM 'Add' Memory Bandwidth",3858.16576,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","Average STREAM 'Copy' Memory Bandwidth",3717.20192,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","Average STREAM 'Scale' Memory Bandwidth",3776.03072,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","Average STREAM 'Triad' Memory Bandwidth",3826.69824,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",73773.2,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","High Performance LINPACK Floating-Point Performance",1709080,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","High Performance LINPACK Run Time",4.7713,"Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","MPI Random Access",34.9369,"MUpdate per Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","Network scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855564,"statistic","Network scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855564,"statistic","Parallel Matrix Transpose (PTRANS)",31085.056,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","Task working directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855564,"statistic","Task working directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855564,"statistic","Wall Clock Time",88,"Second"
"stampede2-icx","hpcc",1,80,3855564,"statistic","local scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855564,"statistic","local scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855561,"parameter","Input:DGEMM Problem Size",1486,NA
"stampede2-icx","hpcc",1,80,3855561,"parameter","Input:High Performance LINPACK Grid Cols",10,NA
"stampede2-icx","hpcc",1,80,3855561,"parameter","Input:High Performance LINPACK Grid Rows",8,NA
"stampede2-icx","hpcc",1,80,3855561,"parameter","Input:High Performance LINPACK Problem Size",23040,NA
"stampede2-icx","hpcc",1,80,3855561,"parameter","Input:MPI Ranks",80,NA
"stampede2-icx","hpcc",1,80,3855561,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"stampede2-icx","hpcc",1,80,3855561,"parameter","Input:OpenMP Threads",0,NA
"stampede2-icx","hpcc",1,80,3855561,"parameter","Input:PTRANS Problem Size",11520,NA
"stampede2-icx","hpcc",1,80,3855561,"parameter","Input:STREAM Array Size",2211840,"MWord"
"stampede2-icx","hpcc",1,80,3855561,"parameter","RunEnv:CPU Speed",2300,"MHz"
"stampede2-icx","hpcc",1,80,3855561,"parameter","job_id",10418055,NA
"stampede2-icx","hpcc",1,80,3855561,"statistic","App kernel executable exists",1,NA
"stampede2-icx","hpcc",1,80,3855561,"statistic","App kernel input exists",0,NA
"stampede2-icx","hpcc",1,80,3855561,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",47083.6,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","Average STREAM 'Add' Memory Bandwidth",3848.6016,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","Average STREAM 'Copy' Memory Bandwidth",3734.46656,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","Average STREAM 'Scale' Memory Bandwidth",3769.7536,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","Average STREAM 'Triad' Memory Bandwidth",3826.18624,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",78199.29999999999,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","High Performance LINPACK Floating-Point Performance",1709550,"MFLOP per Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","High Performance LINPACK Run Time",4.76999,"Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","MPI Random Access",35.1794,"MUpdate per Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","Network scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855561,"statistic","Network scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855561,"statistic","Parallel Matrix Transpose (PTRANS)",30848.4096,"MByte per Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","Task working directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855561,"statistic","Task working directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855561,"statistic","Wall Clock Time",86,"Second"
"stampede2-icx","hpcc",1,80,3855561,"statistic","local scratch directory accessible",1,NA
"stampede2-icx","hpcc",1,80,3855561,"statistic","local scratch directory exists",1,NA
"stampede2-icx","hpcc",1,80,3855560,"parameter","Input:DGEMM Problem Size",1486,NA
"stampede2-icx","hpcc",1,80,3855560,"parameter","Input:High Performance LINPACK Grid Cols",10,NA
"stampede2-icx","hpcc",1,80,3855560,"parameter","Input:High Performance LINPACK Grid Rows",8,NA
"stampede2-icx","hpcc",1,80,3855560,"parameter","Input:High Performance LINPACK Problem Size",23040,NA
"stampede2-icx","hpcc",1,80,3855560,"parameter","Input:MPI Ranks",80,NA
"stampede2-icx","hpcc",1,80,3855560,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"stampede2-icx","hpcc",1,80,3855560,"parameter","Input:OpenMP Threads",0,NA
"stampede2-icx","hpcc",1,80,3855560,"parameter","Input:PTRANS Problem Size",11520,NA
"stampede2-icx","hpcc",1,80,3855560,"parameter","Input:STREAM Array Size",2211840,"MWord"
